model,num_rules,accuracy,latency,acc_per_latency
openai/o4-mini,410,56.78048780487804,184.74792861938477,0.30734032164364045
openai/o4-mini,420,48.714285714285715,101.47012457847595,0.4800850094217692
openai/o4-mini,430,58.93023255813953,233.09475984573365,0.25281663387517006
openai/o4-mini,440,62.68181818181817,295.0234577178955,0.21246384496569484
openai/o4-mini,450,51.24444444444445,110.30206718444825,0.46458281111588745
openai/o4-mini,460,39.78260869565217,84.92433423995972,0.46844769584232
openai/o4-mini,470,42.297872340425535,71.51457352638245,0.5914580798670557
openai/o4-mini,480,36.708333333333336,39.74090838432312,0.923691350442657
openai/o4-mini,490,29.428571428571427,188.17763676643372,0.156387187841551
openai/o4-mini,500,34.44,28.732569885253906,1.1986397366312593
qwen/qwen3-235b-a22b,10,100.0,38.193382835388185,2.6182545921893237
qwen/qwen3-235b-a22b,20,99.0,53.033961629867555,1.8667283558964862
qwen/qwen3-235b-a22b,30,94.0,41.851894807815555,2.2460153938465446
qwen/qwen3-235b-a22b,40,91.5,54.96903138160705,1.664573628099556
qwen/qwen3-235b-a22b,50,92.8,58.63945755958557,1.582552156211587
qwen/qwen3-235b-a22b,60,86.66666666666666,73.50774116516114,1.1790141458970878
qwen/qwen3-235b-a22b,70,87.71428571428571,59.09784507751465,1.4842213891088043
qwen/qwen3-235b-a22b,80,79.5,46.582704639434816,1.7066419954649625
qwen/qwen3-235b-a22b,90,78.0,69.40606031417846,1.123821171334601
qwen/qwen3-235b-a22b,100,77.6,54.94693298339844,1.412271728131685
qwen/qwen3-235b-a22b,110,74.18181818181819,44.203663969039916,1.678182564996758
qwen/qwen3-235b-a22b,120,75.66666666666666,64.17784509658813,1.179015383779056
qwen/qwen3-235b-a22b,130,68.92307692307693,78.8662265777588,0.8739238570660113
qwen/qwen3-235b-a22b,140,58.28571428571429,99.86140546798705,0.5836660721183137
qwen/qwen3-235b-a22b,150,63.733333333333334,55.74548363685608,1.143291423364674
qwen/qwen3-235b-a22b,160,52.625,56.426064014434814,0.9326363785809616
qwen/qwen3-235b-a22b,170,54.35294117647059,113.36330156326294,0.47945799413877044
qwen/qwen3-235b-a22b,180,50.333333333333336,61.78716778755188,0.8146243813343048
qwen/qwen3-235b-a22b,190,47.05263157894736,70.1292643070221,0.6709414684995626
qwen/qwen3-235b-a22b,200,48.4,86.7257682800293,0.5580809597871877
qwen/qwen3-235b-a22b,210,47.04761904761905,84.08318338394164,0.5595366059440168
qwen/qwen3-235b-a22b,220,41.90909090909091,58.872962427139285,0.7118563289720178
qwen/qwen3-235b-a22b,230,46.26086956521739,119.40803656578063,0.38741839239382153
qwen/qwen3-235b-a22b,240,38.416666666666664,60.16395583152771,0.6385329245012041
qwen/qwen3-235b-a22b,250,36.4,109.40232939720154,0.33271686444485427
qwen/qwen3-235b-a22b,260,35.15384615384615,86.18023552894593,0.4079107690769631
qwen/qwen3-235b-a22b,270,36.66666666666667,86.79679622650147,0.42244262761707
qwen/qwen3-235b-a22b,280,39.42857142857143,84.68427076339722,0.4655949808994931
qwen/qwen3-235b-a22b,290,36.689655172413794,94.02566137313843,0.3902089561147763
qwen/qwen3-235b-a22b,300,29.133333333333333,123.3466796875,0.2361906571554493
qwen/qwen3-235b-a22b,310,30.064516129032256,107.70093712806701,0.27914813863952354
qwen/qwen3-235b-a22b,320,34.75,132.5804412841797,0.2621050259254687
qwen/qwen3-235b-a22b,330,32.3030303030303,86.28762121200562,0.3743645942407301
qwen/qwen3-235b-a22b,340,25.0,59.16107387542725,0.42257515562752207
qwen/qwen3-235b-a22b,350,33.371428571428574,92.04505043029785,0.36255538364552764
qwen/qwen3-235b-a22b,360,26.888888888888893,65.0003023147583,0.4136732896822816
qwen/qwen3-235b-a22b,370,27.027027027027025,131.56333470344543,0.20542978093363295
qwen/qwen3-235b-a22b,380,27.157894736842103,64.18470201492309,0.4231209912064066
qwen/qwen3-235b-a22b,390,41.794871794871796,79.41184301376343,0.5263052739832272
qwen/qwen3-235b-a22b,400,26.9,69.98571038246155,0.38436417738700485
qwen/qwen3-235b-a22b,410,27.51219512195122,118.97907495498657,0.23123557762034985
qwen/qwen3-235b-a22b,420,29.333333333333332,96.04376797676086,0.3054163112429215
qwen/qwen3-235b-a22b,430,26.604651162790695,121.90496149063111,0.21824092175965595
qwen/qwen3-235b-a22b,440,22.454545454545457,83.90214037895203,0.2676278024985699
qwen/qwen3-235b-a22b,450,24.622222222222224,74.2727424621582,0.3315108801155039
qwen/qwen3-235b-a22b,460,20.782608695652176,105.6144588470459,0.1967780635580417
qwen/qwen3-235b-a22b,470,23.319148936170212,92.67297964096069,0.2516283497791339
qwen/qwen3-235b-a22b,480,23.625,78.81887497901917,0.2997378484060924
qwen/qwen3-235b-a22b,490,22.040816326530614,112.88692922592163,0.19524684104410467
qwen/qwen3-235b-a22b,500,20.919999999999998,84.58876323699951,0.24731417270384554
x-ai/grok-3-beta,10,100.0,8.997757387161254,11.113880459000626
x-ai/grok-3-beta,20,100.0,13.29215497970581,7.523234581050097
x-ai/grok-3-beta,30,100.0,14.360618782043456,6.963488239451087
x-ai/grok-3-beta,40,100.0,17.8350558757782,5.606935055124221
x-ai/grok-3-beta,50,100.0,17.56561346054077,5.69294093967393
x-ai/grok-3-beta,60,99.66666666666666,17.884924459457398,5.572663552065704
x-ai/grok-3-beta,70,99.71428571428571,21.755947303771972,4.583311603121855
x-ai/grok-3-beta,80,99.25,20.736922645568846,4.786148923654695
x-ai/grok-3-beta,90,98.66666666666666,22.778935718536378,4.331487119759356
x-ai/grok-3-beta,100,98.8,24.091546392440797,4.101023586887742
x-ai/grok-3-beta,110,97.27272727272728,23.6335853099823,4.1158684133990215
x-ai/grok-3-beta,120,97.66666666666667,26.673679494857787,3.6615370851065028
x-ai/grok-3-beta,130,96.76923076923077,26.443180656433107,3.659515548697381
x-ai/grok-3-beta,140,95.28571428571429,26.877524900436402,3.5451818810952775
x-ai/grok-3-beta,150,96.8,29.004730892181396,3.3373865925470008
x-ai/grok-3-beta,160,94.125,29.19577760696411,3.2239250917416302
x-ai/grok-3-beta,170,94.70588235294117,31.074395418167114,3.047714398896173
x-ai/grok-3-beta,180,91.11111111111111,28.792490243911743,3.1644053827673635
x-ai/grok-3-beta,190,91.6842105263158,29.97843952178955,3.058338325438053
x-ai/grok-3-beta,200,89.5,31.17739791870117,2.8706693301789348
x-ai/grok-3-beta,210,86.95238095238095,29.858037853240965,2.9121934060024857
x-ai/grok-3-beta,220,85.36363636363636,27.789683961868285,3.0717742771299013
x-ai/grok-3-beta,230,81.65217391304347,31.217334508895874,2.6156036444999935
x-ai/grok-3-beta,240,85.5,32.399156761169436,2.6389575701078805
x-ai/grok-3-beta,250,86.16,33.318269920349124,2.5859686053920163
x-ai/grok-3-beta,260,81.92307692307693,31.06732769012451,2.636952805860999
x-ai/grok-3-beta,270,80.44444444444443,32.582299613952635,2.4689615342557314
x-ai/grok-3-beta,280,80.07142857142858,31.487588930130006,2.5429520421237912
x-ai/grok-3-beta,290,75.58620689655172,30.244761276245118,2.4991503885970077
x-ai/grok-3-beta,300,78.93333333333332,33.17705721855164,2.3791541490062027
x-ai/grok-3-beta,310,75.93548387096774,30.469107389450073,2.492212289003924
x-ai/grok-3-beta,320,79.625,33.142713975906375,2.4024888262887782
x-ai/grok-3-beta,330,75.87878787878788,31.68732829093933,2.394609832110227
x-ai/grok-3-beta,340,77.0,32.844803428649904,2.3443586796696843
x-ai/grok-3-beta,350,73.54285714285713,31.47390260696411,2.336629748818775
x-ai/grok-3-beta,360,70.38888888888889,29.237803602218627,2.407461581127374
x-ai/grok-3-beta,370,68.97297297297297,30.248423385620118,2.2802171238373443
x-ai/grok-3-beta,380,64.3157894736842,29.91347532272339,2.1500607595676966
x-ai/grok-3-beta,390,70.71794871794872,35.01745781898499,2.0195055016132106
x-ai/grok-3-beta,400,67.35,33.20540685653687,2.0282841373088423
x-ai/grok-3-beta,410,68.09756097560975,34.38903260231018,1.9802115913849552
x-ai/grok-3-beta,420,70.52380952380953,36.35953197479248,1.9396236885750517
x-ai/grok-3-beta,430,68.13953488372093,33.67515354156494,2.023436501918749
x-ai/grok-3-beta,440,64.68181818181819,33.153682231903076,1.950969359282097
x-ai/grok-3-beta,450,68.57777777777778,36.44253063201904,1.8818061366332268
x-ai/grok-3-beta,460,67.04347826086956,36.55740466117859,1.833923356492127
x-ai/grok-3-beta,470,65.36170212765958,36.79190101623535,1.7765241893539856
x-ai/grok-3-beta,480,63.833333333333336,37.03938841819763,1.7233905865997428
x-ai/grok-3-beta,490,61.59183673469388,37.59088139533996,1.6384781215140447
x-ai/grok-3-beta,500,61.879999999999995,30.98573260307312,1.9970481509242362
x-ai/grok-3-mini-beta,10,100.0,8.317439556121826,12.022930773978118
x-ai/grok-3-mini-beta,20,98.0,9.520198583602905,10.293902920133421
x-ai/grok-3-mini-beta,30,100.0,10.415685796737671,9.600904054855544
x-ai/grok-3-mini-beta,40,99.0,9.195791864395142,10.765793904417798
x-ai/grok-3-mini-beta,50,99.2,9.923976659774782,9.995992876735693
x-ai/grok-3-mini-beta,60,96.66666666666666,9.856645202636718,9.807258421030278
x-ai/grok-3-mini-beta,70,97.14285714285714,11.829064273834229,8.212218218962269
x-ai/grok-3-mini-beta,80,95.25,11.531621313095092,8.259896628051417
x-ai/grok-3-mini-beta,90,93.55555555555556,12.101259803771972,7.7310591684342
x-ai/grok-3-mini-beta,100,92.8,11.183064460754395,8.298262102098251
x-ai/grok-3-mini-beta,110,86.72727272727272,11.663916397094727,7.435519063637573
x-ai/grok-3-mini-beta,120,89.5,11.926928567886353,7.504027503022169
x-ai/grok-3-mini-beta,130,82.76923076923077,11.121500730514526,7.442271755837176
x-ai/grok-3-mini-beta,140,82.42857142857143,12.408990716934204,6.642649133106648
x-ai/grok-3-mini-beta,150,80.93333333333332,11.499698543548584,7.037865647246686
x-ai/grok-3-mini-beta,160,76.125,11.96222825050354,6.363780928256037
x-ai/grok-3-mini-beta,170,76.94117647058823,11.356512212753296,6.775070992675352
x-ai/grok-3-mini-beta,180,66.88888888888889,11.190771579742432,5.9771471888472245
x-ai/grok-3-mini-beta,190,69.78947368421052,10.820855045318604,6.44953410723336
x-ai/grok-3-mini-beta,200,68.5,12.212989377975465,5.608782410269743
x-ai/grok-3-mini-beta,210,65.42857142857142,11.70447654724121,5.590046779494226
x-ai/grok-3-mini-beta,220,65.18181818181817,12.404545116424561,5.254672184271593
x-ai/grok-3-mini-beta,230,60.8695652173913,11.649986076354981,5.224861628026599
x-ai/grok-3-mini-beta,240,62.66666666666667,12.102919626235963,5.177813998766194
x-ai/grok-3-mini-beta,250,56.56,11.62036485671997,4.8673170504876
x-ai/grok-3-mini-beta,260,56.69230769230769,12.088200283050536,4.689888185572072
x-ai/grok-3-mini-beta,270,57.333333333333336,12.370926523208619,4.634522177928426
x-ai/grok-3-mini-beta,280,55.57142857142858,11.037143135070801,5.034946805650183
x-ai/grok-3-mini-beta,290,55.58620689655172,12.418111944198609,4.476220471061225
x-ai/grok-3-mini-beta,300,50.86666666666667,12.870824241638184,3.952090846063206
x-ai/grok-3-mini-beta,310,53.29032258064516,12.512655448913574,4.258913929039112
x-ai/grok-3-mini-beta,320,43.625,10.64289231300354,4.098979743194315
x-ai/grok-3-mini-beta,330,49.09090909090909,12.949760246276856,3.790873974290224
x-ai/grok-3-mini-beta,340,49.35294117647059,13.172548913955689,3.746650818975779
x-ai/grok-3-mini-beta,350,46.8,11.72429461479187,3.9917113598420775
x-ai/grok-3-mini-beta,360,45.833333333333336,12.580321407318115,3.643256149773055
x-ai/grok-3-mini-beta,370,41.13513513513514,10.839683389663696,3.7948650026402078
x-ai/grok-3-mini-beta,380,44.10526315789474,11.00906949043274,4.006266214980633
x-ai/grok-3-mini-beta,390,40.76923076923077,11.549113082885743,3.5300746019748797
x-ai/grok-3-mini-beta,400,39.9,11.470038032531738,3.4786283957240745
x-ai/grok-3-mini-beta,410,42.58536585365854,13.13954701423645,3.241007152493012
x-ai/grok-3-mini-beta,420,42.19047619047619,13.731457471847534,3.0725417368823242
x-ai/grok-3-mini-beta,430,41.16279069767442,13.00371503829956,3.165463913692244
x-ai/grok-3-mini-beta,440,39.81818181818182,12.619933700561523,3.1551815376343946
x-ai/grok-3-mini-beta,450,38.75555555555555,12.424453210830688,3.119296672289081
x-ai/grok-3-mini-beta,460,35.826086956521735,12.064086151123046,2.9696478048763506
x-ai/grok-3-mini-beta,470,37.191489361702125,12.427356338500976,2.9927112692890137
x-ai/grok-3-mini-beta,480,35.541666666666664,11.695023775100708,3.0390418480667525
x-ai/grok-3-mini-beta,490,35.10204081632653,12.124269962310791,2.8951879927982365
x-ai/grok-3-mini-beta,500,36.36,12.429412746429444,2.9253192199643556
