model,num_rules,seed,accuracy,omission_pct,modification_pct,recency_ratio,latency
anthropic/claude-sonnet-4-high-reasoning,470,1,55.319148936170215,82.38095238095238,17.61904761904762,1.2950819672131146,227.03659081459045
openai/o3-high-reasoning,440,1,87.04545454545455,75.43859649122807,24.561403508771928,4.666666666666667,293.46080708503723
google/gemini-2.5-pro-preview-high-reasoning,480,1,71.25,85.5072463768116,14.492753623188406,1.3902439024390245,80.28424906730652
anthropic/claude-sonnet-4-high-reasoning,480,1,51.041666666666664,82.97872340425532,17.02127659574468,1.0684931506849316,116.85679984092712
anthropic/claude-opus-4-high-reasoning,480,1,55.625,80.75117370892019,19.248826291079812,1.0606060606060606,202.28284192085263
google/gemini-2.5-pro-preview-high-reasoning,490,1,71.63265306122449,86.33093525179856,13.66906474820144,2.3703703703703707,88.60513591766357
openai/o3-high-reasoning,400,1,62.0,87.5,12.5,2.5517241379310347,58.22796607017517
anthropic/claude-opus-4-high-reasoning,490,1,54.285714285714285,80.35714285714286,19.642857142857142,1.208955223880597,202.28717589378357
openai/o3-high-reasoning,440,0,60.0,89.20454545454545,10.795454545454545,1.5625000000000002,64.28803086280823
google/gemini-2.5-pro-preview-high-reasoning,500,1,68.8,85.8974358974359,14.102564102564102,2.0303030303030303,69.0727379322052
openai/o3-high-reasoning,430,1,56.04651162790698,87.3015873015873,12.698412698412698,2.0,32.10543727874756
openai/o3-high-reasoning,450,1,64.0,87.65432098765432,12.345679012345679,1.2826086956521738,257.91885709762573
anthropic/claude-sonnet-4-high-reasoning,500,1,31.8,90.6158357771261,9.3841642228739,1.0660377358490567,51.18831515312195
openai/o3-high-reasoning,10,2,100.0,0.0,0.0,,24.829242944717407
google/gemini-2.5-pro-preview-high-reasoning,10,2,100.0,0.0,0.0,,26.409748077392575
anthropic/claude-opus-4-high-reasoning,500,1,57.199999999999996,80.8411214953271,19.158878504672895,1.15625,215.13922667503357
anthropic/claude-sonnet-4-high-reasoning,10,2,100.0,0.0,0.0,,16.91455888748169
anthropic/claude-opus-4-high-reasoning,10,2,100.0,0.0,0.0,,36.46215009689331
openai/o3-high-reasoning,20,2,100.0,0.0,0.0,,19.91520380973816
google/gemini-2.5-pro-preview-high-reasoning,20,2,100.0,0.0,0.0,,34.23652720451355
anthropic/claude-opus-4-high-reasoning,20,2,100.0,0.0,0.0,,37.7009961605072
anthropic/claude-sonnet-4-high-reasoning,20,2,100.0,0.0,0.0,,22.16480803489685
openai/o3-high-reasoning,30,2,100.0,0.0,0.0,,26.02677297592163
anthropic/claude-sonnet-4-high-reasoning,490,1,47.55102040816326,86.7704280155642,13.229571984435799,1.189873417721519,79.48488116264343
google/gemini-2.5-pro-preview-high-reasoning,30,2,100.0,0.0,0.0,,29.6532621383667
anthropic/claude-sonnet-4-high-reasoning,30,2,100.0,0.0,0.0,,26.2993221282959
anthropic/claude-opus-4-high-reasoning,30,2,100.0,0.0,0.0,,42.502583026885986
google/gemini-2.5-pro-preview-high-reasoning,40,2,100.0,0.0,0.0,,38.35880494117737
openai/o3-high-reasoning,40,2,97.5,0.0,100.0,,52.40914511680603
anthropic/claude-sonnet-4-high-reasoning,40,2,100.0,0.0,0.0,,21.392746210098267
anthropic/claude-opus-4-high-reasoning,40,2,100.0,0.0,0.0,,50.20574617385864
google/gemini-2.5-pro-preview-high-reasoning,50,2,100.0,0.0,0.0,,39.02821397781372
openai/o3-high-reasoning,50,2,100.0,0.0,0.0,,74.66594672203064
anthropic/claude-opus-4-high-reasoning,50,2,100.0,0.0,0.0,,43.036742210388184
anthropic/claude-sonnet-4-high-reasoning,50,2,100.0,0.0,0.0,,30.074340105056763
google/gemini-2.5-pro-preview-high-reasoning,60,2,100.0,0.0,0.0,,40.89279103279114
openai/o3-high-reasoning,60,2,100.0,0.0,0.0,,62.830885887146
anthropic/claude-opus-4-high-reasoning,60,2,100.0,0.0,0.0,,46.80385994911194
anthropic/claude-sonnet-4-high-reasoning,60,2,100.0,0.0,0.0,,57.6275360584259
openai/o3-high-reasoning,70,2,100.0,0.0,0.0,,27.807962894439697
google/gemini-2.5-pro-preview-high-reasoning,70,2,100.0,0.0,0.0,,53.20321989059448
anthropic/claude-opus-4-high-reasoning,70,2,94.28571428571428,0.0,100.0,1.0,55.00076103210449
openai/o3-high-reasoning,80,2,100.0,0.0,0.0,,61.70751214027405
anthropic/claude-sonnet-4-high-reasoning,70,2,97.14285714285714,100.0,0.0,0.0,37.36637592315674
google/gemini-2.5-pro-preview-high-reasoning,80,2,100.0,0.0,0.0,,50.66429090499878
anthropic/claude-sonnet-4-high-reasoning,80,2,98.75,0.0,100.0,,33.30286002159119
anthropic/claude-opus-4-high-reasoning,80,2,98.75,0.0,100.0,0.0,71.67036890983582
openai/o3-high-reasoning,90,2,100.0,0.0,0.0,,102.89831018447876
google/gemini-2.5-pro-preview-high-reasoning,90,2,100.0,0.0,0.0,,62.735870361328125
anthropic/claude-sonnet-4-high-reasoning,90,2,98.88888888888889,100.0,0.0,,36.932745933532715
anthropic/claude-opus-4-high-reasoning,90,2,100.0,0.0,0.0,,57.40882515907288
google/gemini-2.5-pro-preview-high-reasoning,100,2,99.0,100.0,0.0,,34.433616161346436
openai/o3-high-reasoning,100,2,98.0,100.0,0.0,0.0,76.77710485458374
anthropic/claude-sonnet-4-high-reasoning,100,2,96.0,25.0,75.0,1.0,48.80945301055908
anthropic/claude-opus-4-high-reasoning,100,2,97.0,66.66666666666666,33.33333333333333,0.0,82.00717902183533
openai/o3-high-reasoning,380,1,71.57894736842105,77.77777777777779,22.22222222222222,1.8800000000000001,96.14592409133913
google/gemini-2.5-pro-preview-high-reasoning,110,2,100.0,0.0,0.0,,69.12412428855896
openai/o3-high-reasoning,410,1,74.14634146341463,89.62264150943396,10.377358490566039,1.3,167.11952114105225
openai/o3-high-reasoning,110,2,100.0,0.0,0.0,,150.1271550655365
anthropic/claude-opus-4-high-reasoning,110,2,97.27272727272728,100.0,0.0,0.5,62.79511332511902
openai/o3-high-reasoning,120,2,97.5,100.0,0.0,0.0,70.81089305877686
google/gemini-2.5-pro-preview-high-reasoning,120,2,85.83333333333333,100.0,0.0,0.8333333333333334,46.1096670627594
anthropic/claude-sonnet-4-high-reasoning,110,2,99.0909090909091,100.0,0.0,,161.3797607421875
anthropic/claude-sonnet-4-high-reasoning,120,2,91.66666666666666,60.0,40.0,1.4999999999999998,46.40556478500366
openai/o3-high-reasoning,130,2,96.92307692307692,75.0,25.0,1.0,41.02420091629028
anthropic/claude-opus-4-high-reasoning,120,2,97.5,100.0,0.0,1.0,88.8298659324646
google/gemini-2.5-pro-preview-high-reasoning,130,2,100.0,0.0,0.0,,66.64347982406616
anthropic/claude-sonnet-4-high-reasoning,130,2,89.23076923076924,57.14285714285714,42.857142857142854,1.2,67.14374995231628
anthropic/claude-opus-4-high-reasoning,130,2,98.46153846153847,100.0,0.0,,114.86729288101196
openai/o3-high-reasoning,140,2,99.28571428571429,100.0,0.0,,71.32159996032715
google/gemini-2.5-pro-preview-high-reasoning,140,2,96.42857142857143,100.0,0.0,2.0,64.26952600479126
anthropic/claude-sonnet-4-high-reasoning,140,2,90.71428571428571,92.3076923076923,7.6923076923076925,0.6,66.05008292198181
google/gemini-2.5-pro-preview-high-reasoning,150,2,98.66666666666667,100.0,0.0,,95.59828519821168
anthropic/claude-opus-4-high-reasoning,140,2,90.0,85.71428571428571,14.285714285714285,0.6,157.88715291023254
anthropic/claude-sonnet-4-high-reasoning,150,2,85.33333333333334,86.36363636363636,13.636363636363635,0.5,58.79169678688049
anthropic/claude-opus-4-high-reasoning,150,2,94.0,66.66666666666666,33.33333333333333,1.6666666666666667,102.85567116737366
google/gemini-2.5-pro-preview-high-reasoning,160,2,99.375,100.0,0.0,,81.42406678199768
anthropic/claude-sonnet-4-high-reasoning,160,2,89.375,82.35294117647058,17.647058823529413,0.5714285714285714,69.62475299835205
openai/o3-high-reasoning,150,2,99.33333333333333,0.0,100.0,0.0,230.56270217895508
openai/o3-high-reasoning,480,1,42.5,92.3913043478261,7.608695652173914,1.6923076923076923,48.590453147888184
anthropic/claude-opus-4-high-reasoning,160,2,83.125,85.18518518518519,14.814814814814813,2.142857142857143,116.54414486885072
google/gemini-2.5-pro-preview-high-reasoning,170,2,94.70588235294117,88.88888888888889,11.11111111111111,6.0,63.52489614486694
openai/o3-high-reasoning,160,2,97.5,25.0,75.0,,201.9322681427002
anthropic/claude-sonnet-4-high-reasoning,170,2,92.94117647058823,66.66666666666666,33.33333333333333,0.25,80.38569021224976
google/gemini-2.5-pro-preview-high-reasoning,180,2,95.0,88.88888888888889,11.11111111111111,2.0,75.62150502204895
openai/o3-high-reasoning,170,2,98.23529411764706,100.0,0.0,,195.9552750587463
anthropic/claude-opus-4-high-reasoning,170,2,82.94117647058825,86.20689655172413,13.793103448275861,0.6363636363636364,133.53415203094482
openai/o3-high-reasoning,180,2,99.44444444444444,100.0,0.0,,73.24274587631226
anthropic/claude-opus-4-high-reasoning,180,2,90.0,77.77777777777779,22.22222222222222,0.4285714285714286,121.09988021850586
anthropic/claude-sonnet-4-high-reasoning,190,2,87.89473684210526,73.91304347826086,26.08695652173913,0.18181818181818182,73.2974488735199
google/gemini-2.5-pro-preview-high-reasoning,190,2,99.47368421052632,100.0,0.0,,106.08398485183716
google/gemini-2.5-pro-preview-high-reasoning,200,2,93.5,100.0,0.0,1.3333333333333333,55.46877408027649
anthropic/claude-opus-4-high-reasoning,190,2,84.73684210526315,79.3103448275862,20.689655172413794,2.4,104.35527777671814
openai/o3-high-reasoning,200,2,96.5,71.42857142857143,28.57142857142857,,116.11394000053406
anthropic/claude-sonnet-4-high-reasoning,180,2,90.0,88.88888888888889,11.11111111111111,0.5714285714285714,79.36558079719543
anthropic/claude-sonnet-4-high-reasoning,200,2,90.0,75.0,25.0,0.7142857142857143,75.65195918083191
openai/o3-high-reasoning,490,1,46.12244897959184,89.77272727272727,10.227272727272728,1.2666666666666666,73.32372307777405
google/gemini-2.5-pro-preview-high-reasoning,210,2,97.61904761904762,100.0,0.0,,94.643718957901
openai/o3-high-reasoning,210,2,98.57142857142858,100.0,0.0,,141.2486870288849
anthropic/claude-opus-4-high-reasoning,200,2,84.5,80.64516129032258,19.35483870967742,1.5,180.3481161594391
openai/o3-high-reasoning,190,2,98.42105263157895,33.33333333333333,66.66666666666666,2.0,256.2085180282593
google/gemini-2.5-pro-preview-high-reasoning,220,2,89.0909090909091,95.83333333333334,4.166666666666666,1.5714285714285714,66.1828989982605
anthropic/claude-sonnet-4-high-reasoning,210,2,92.38095238095238,37.5,62.5,0.75,141.13105010986328
openai/o3-high-reasoning,220,2,98.18181818181819,75.0,25.0,0.5,162.92603397369385
google/gemini-2.5-pro-preview-high-reasoning,230,2,88.69565217391305,96.15384615384616,3.8461538461538463,4.666666666666667,74.49382495880127
anthropic/claude-sonnet-4-high-reasoning,220,2,81.36363636363636,82.92682926829268,17.073170731707318,0.3333333333333333,102.2270929813385
anthropic/claude-opus-4-high-reasoning,220,2,85.45454545454545,78.125,21.875,2.0,118.87517213821413
anthropic/claude-opus-4-high-reasoning,210,2,84.76190476190476,75.0,25.0,0.5,219.58642387390137
anthropic/claude-opus-4-high-reasoning,230,2,77.39130434782608,78.84615384615384,21.153846153846153,2.4,144.61773109436035
google/gemini-2.5-pro-preview-high-reasoning,240,2,98.33333333333333,50.0,50.0,1.0,86.52469897270203
openai/o3-high-reasoning,230,2,96.08695652173913,77.77777777777779,22.22222222222222,,236.4689359664917
anthropic/claude-sonnet-4-high-reasoning,230,2,69.56521739130434,77.14285714285715,22.857142857142858,0.7999999999999999,82.47603011131287
anthropic/claude-sonnet-4-high-reasoning,240,2,86.66666666666667,71.875,28.125,0.36363636363636365,120.50611686706544
anthropic/claude-opus-4-high-reasoning,240,2,78.75,82.35294117647058,17.647058823529413,1.3571428571428572,157.0698528289795
google/gemini-2.5-pro-preview-high-reasoning,250,2,74.4,89.0625,10.9375,2.6153846153846154,62.68705606460571
anthropic/claude-opus-4-high-reasoning,250,2,78.0,89.0909090909091,10.909090909090908,1.1764705882352942,113.53375506401062
google/gemini-2.5-pro-preview-high-reasoning,260,2,82.3076923076923,86.95652173913044,13.043478260869565,1.4999999999999998,69.17784905433655
anthropic/claude-sonnet-4-high-reasoning,250,2,84.39999999999999,84.61538461538461,15.384615384615385,0.4615384615384615,148.6812138557434
anthropic/claude-opus-4-high-reasoning,260,2,73.07692307692307,84.28571428571429,15.714285714285714,1.611111111111111,177.19685077667236
google/gemini-2.5-pro-preview-high-reasoning,270,2,78.14814814814814,93.22033898305084,6.779661016949152,1.8,57.43687605857849
anthropic/claude-sonnet-4-high-reasoning,260,2,80.76923076923077,86.0,14.000000000000002,0.5,143.14506816864014
openai/o3-high-reasoning,250,2,99.6,100.0,0.0,0.0,165.53483605384827
openai/o3-high-reasoning,240,2,97.5,16.666666666666664,83.33333333333334,0.6666666666666667,277.40279388427734
anthropic/claude-opus-4-high-reasoning,270,2,73.33333333333333,88.88888888888889,11.11111111111111,1.35,141.02451515197754
google/gemini-2.5-pro-preview-high-reasoning,280,2,82.14285714285714,92.0,8.0,3.857142857142857,60.89199495315552
openai/o3-high-reasoning,260,2,96.53846153846153,88.88888888888889,11.11111111111111,5.0,151.1881561279297
anthropic/claude-sonnet-4-high-reasoning,270,2,75.92592592592592,72.3076923076923,27.692307692307693,1.15,92.06454491615295
anthropic/claude-sonnet-4-high-reasoning,280,2,71.78571428571429,87.34177215189874,12.658227848101266,0.5151515151515151,89.61049604415894
anthropic/claude-opus-4-high-reasoning,280,2,71.78571428571429,78.48101265822784,21.518987341772153,1.3636363636363635,127.9458191394806
google/gemini-2.5-pro-preview-high-reasoning,290,2,75.17241379310344,84.72222222222221,15.277777777777779,2.0588235294117645,73.62994980812073
openai/o3-high-reasoning,270,2,98.88888888888889,33.33333333333333,66.66666666666666,,174.8948221206665
openai/o3-high-reasoning,420,1,67.85714285714286,85.18518518518519,14.814814814814813,2.4642857142857144,293.6689190864563
anthropic/claude-sonnet-4-high-reasoning,290,2,66.89655172413794,72.91666666666666,27.083333333333332,1.1666666666666665,108.39855098724364
google/gemini-2.5-pro-preview-high-reasoning,300,2,79.33333333333333,87.09677419354838,12.903225806451612,2.8181818181818183,69.40764999389648
anthropic/claude-opus-4-high-reasoning,290,2,97.93103448275862,100.0,0.0,0.0,229.78064632415771
anthropic/claude-sonnet-4-high-reasoning,300,2,87.66666666666667,78.37837837837837,21.62162162162162,12.5,116.81595921516418
anthropic/claude-opus-4-high-reasoning,300,2,69.0,78.49462365591397,21.50537634408602,1.5,170.20038223266602
google/gemini-2.5-pro-preview-high-reasoning,310,2,84.19354838709677,85.71428571428571,14.285714285714285,1.7692307692307694,64.70230603218079
anthropic/claude-sonnet-4-high-reasoning,310,2,66.45161290322581,82.6923076923077,17.307692307692307,1.0285714285714285,90.75734114646912
anthropic/claude-opus-4-high-reasoning,310,2,63.87096774193548,79.46428571428571,20.535714285714285,1.2058823529411764,138.86377000808716
google/gemini-2.5-pro-preview-high-reasoning,320,2,94.6875,94.11764705882352,5.88235294117647,1.4,92.2759931087494
anthropic/claude-sonnet-4-high-reasoning,320,2,62.18749999999999,80.99173553719008,19.00826446280992,1.0277777777777777,114.15836119651794
anthropic/claude-opus-4-high-reasoning,320,2,65.9375,85.3211009174312,14.678899082568808,1.6800000000000002,179.41585683822632
google/gemini-2.5-pro-preview-high-reasoning,330,2,74.54545454545455,89.28571428571429,10.714285714285714,2.3333333333333335,66.96677994728088
anthropic/claude-opus-4-high-reasoning,330,2,74.54545454545455,80.95238095238095,19.047619047619047,1.04,193.16671299934387
openai/o3-high-reasoning,280,2,95.71428571428572,50.0,50.0,1.0,219.8388650417328
anthropic/claude-sonnet-4-high-reasoning,330,2,88.18181818181819,69.23076923076923,30.76923076923077,0.30000000000000004,100.7048749923706
google/gemini-2.5-pro-preview-high-reasoning,340,2,69.41176470588235,94.23076923076923,5.769230769230769,2.8823529411764706,56.13836121559143
openai/o3-high-reasoning,300,2,70.0,86.66666666666667,13.333333333333334,2.0,128.52253413200378
anthropic/claude-sonnet-4-high-reasoning,340,2,70.0,74.50980392156863,25.49019607843137,0.8529411764705882,127.61949610710144
anthropic/claude-opus-4-high-reasoning,340,2,60.588235294117645,84.32835820895522,15.671641791044777,1.4722222222222223,215.96236109733584
openai/o3-high-reasoning,330,2,88.18181818181819,82.05128205128204,17.94871794871795,3.4,254.4017059803009
openai/o3-high-reasoning,290,2,91.72413793103448,70.83333333333334,29.166666666666668,1.0,288.65024995803833
google/gemini-2.5-pro-preview-high-reasoning,350,2,78.57142857142857,90.66666666666666,9.333333333333334,3.181818181818182,68.67561221122742
openai/o3-high-reasoning,310,2,88.06451612903226,83.78378378378379,16.216216216216218,2.333333333333333,266.08673906326294
anthropic/claude-sonnet-4-high-reasoning,350,2,74.28571428571429,80.0,20.0,0.35294117647058826,129.57409715652466
anthropic/claude-opus-4-high-reasoning,350,2,58.57142857142858,77.93103448275862,22.06896551724138,1.3333333333333335,173.58140420913696
google/gemini-2.5-pro-preview-high-reasoning,360,2,70.55555555555556,91.50943396226415,8.49056603773585,1.7826086956521738,80.40707898139954
anthropic/claude-opus-4-high-reasoning,360,2,48.333333333333336,81.18279569892472,18.817204301075268,1.0161290322580645,172.645681142807
anthropic/claude-sonnet-4-high-reasoning,360,2,45.27777777777778,85.27918781725889,14.720812182741117,1.064516129032258,70.93712401390076
google/gemini-2.5-pro-preview-high-reasoning,370,2,68.10810810810811,88.98305084745762,11.016949152542372,2.1363636363636367,58.32041692733765
anthropic/claude-sonnet-4-high-reasoning,370,2,55.4054054054054,78.78787878787878,21.21212121212121,1.0961538461538463,104.21677207946776
openai/o3-high-reasoning,360,2,98.05555555555556,42.857142857142854,57.14285714285714,2.0,154.03446197509766
anthropic/claude-opus-4-high-reasoning,370,2,66.21621621621621,77.60000000000001,22.400000000000002,1.048780487804878,265.1730501651764
openai/o3-high-reasoning,470,1,53.61702127659574,88.07339449541286,11.926605504587156,1.764705882352941,107.42152881622314
google/gemini-2.5-pro-preview-high-reasoning,380,2,63.94736842105263,87.59124087591242,12.408759124087592,1.2162162162162162,71.22335195541382
openai/o3-high-reasoning,340,2,90.58823529411765,87.5,12.5,2.1428571428571432,289.16897988319397
anthropic/claude-sonnet-4-high-reasoning,380,2,49.473684210526315,84.89583333333334,15.104166666666666,1.0862068965517242,80.15986919403076
anthropic/claude-opus-4-high-reasoning,380,2,54.473684210526315,79.1907514450867,20.809248554913296,1.0,152.37295794487
openai/o3-high-reasoning,320,2,85.3125,74.46808510638297,25.53191489361702,1.4166666666666665,227.21399211883545
google/gemini-2.5-pro-preview-high-reasoning,390,2,73.07692307692307,89.52380952380953,10.476190476190476,1.5172413793103448,75.97883701324463
anthropic/claude-opus-4-high-reasoning,390,2,59.743589743589745,80.89171974522293,19.10828025477707,1.12,178.58873796463013
anthropic/claude-sonnet-4-high-reasoning,390,2,76.41025641025641,75.0,25.0,0.6486486486486487,192.26345205307007
google/gemini-2.5-pro-preview-high-reasoning,400,2,65.25,89.92805755395683,10.071942446043165,2.48,62.43562173843384
anthropic/claude-sonnet-4-high-reasoning,400,2,50.5,82.32323232323232,17.67676767676768,1.1403508771929824,83.44623589515686
openai/o3-high-reasoning,380,2,84.21052631578947,78.33333333333333,21.666666666666668,11.000000000000002,144.92348098754883
anthropic/claude-opus-4-high-reasoning,400,2,53.0,79.25531914893617,20.74468085106383,0.95,201.6527397632599
google/gemini-2.5-pro-preview-high-reasoning,410,2,73.41463414634146,88.9908256880734,11.009174311926607,2.5294117647058822,86.9146659374237
openai/o3-high-reasoning,390,2,66.92307692307692,85.27131782945736,14.728682170542637,1.5483870967741935,94.95324611663818
openai/o3-high-reasoning,370,2,79.72972972972973,81.33333333333333,18.666666666666668,2.666666666666667,222.24339699745175
anthropic/claude-opus-4-high-reasoning,410,2,68.78048780487805,82.8125,17.1875,1.0697674418604652,152.3214988708496
anthropic/claude-sonnet-4-high-reasoning,410,2,75.1219512195122,78.43137254901961,21.568627450980394,0.35416666666666663,117.93653178215028
google/gemini-2.5-pro-preview-high-reasoning,420,2,70.95238095238095,88.52459016393442,11.475409836065573,1.3055555555555556,83.02249884605408
anthropic/claude-opus-4-high-reasoning,420,2,59.04761904761905,79.06976744186046,20.930232558139537,1.0925925925925926,199.82830905914307
google/gemini-2.5-pro-preview-high-reasoning,430,2,75.5813953488372,86.66666666666667,13.333333333333334,2.052631578947368,79.36261987686157
openai/o3-high-reasoning,410,2,78.29268292682927,87.64044943820225,12.359550561797752,1.1199999999999999,264.19862604141235
anthropic/claude-sonnet-4-high-reasoning,430,2,46.74418604651163,85.58951965065502,14.41048034934498,0.9210526315789475,65.41976690292358
openai/o3-high-reasoning,500,1,51.800000000000004,87.13692946058092,12.863070539419086,2.0,126.83966422080994
anthropic/claude-sonnet-4-high-reasoning,420,2,69.04761904761905,75.38461538461539,24.615384615384617,0.16417910447761194,155.46932101249695
openai/o3-high-reasoning,440,2,45.909090909090914,88.23529411764706,11.76470588235294,1.4736842105263157,42.18706512451172
google/gemini-2.5-pro-preview-high-reasoning,440,2,69.31818181818183,90.37037037037037,9.62962962962963,1.2222222222222223,106.026535987854
anthropic/claude-sonnet-4-high-reasoning,440,2,47.95454545454545,84.71615720524017,15.283842794759824,1.042857142857143,122.32141780853271
google/gemini-2.5-pro-preview-high-reasoning,450,2,75.33333333333333,83.78378378378379,16.216216216216218,1.8260869565217395,77.1870129108429
anthropic/claude-opus-4-high-reasoning,440,2,81.36363636363636,79.26829268292683,20.73170731707317,0.01694915254237288,265.41040325164795
openai/o3-high-reasoning,430,2,51.162790697674424,89.04761904761904,10.952380952380953,1.5510204081632653,40.61033797264099
anthropic/claude-opus-4-high-reasoning,430,2,54.65116279069767,80.0,20.0,1.1228070175438596,164.63002800941467
anthropic/claude-sonnet-4-high-reasoning,450,2,66.22222222222223,80.92105263157895,19.078947368421055,0.5423728813559323,142.05158185958862
anthropic/claude-opus-4-high-reasoning,450,2,51.33333333333333,81.7351598173516,18.2648401826484,1.0273972602739725,180.7828562259674
google/gemini-2.5-pro-preview-high-reasoning,460,2,67.3913043478261,90.0,10.0,2.444444444444444,140.97788786888125
anthropic/claude-sonnet-4-high-reasoning,460,2,55.00000000000001,81.64251207729468,18.357487922705314,1.679245283018868,104.28932285308838
google/gemini-2.5-pro-preview-high-reasoning,470,2,71.06382978723404,89.70588235294117,10.294117647058822,2.1481481481481484,74.73002600669861
anthropic/claude-opus-4-high-reasoning,460,2,57.608695652173914,78.97435897435898,21.025641025641026,1.03125,251.6751012802124
openai/o3-high-reasoning,350,2,63.42857142857142,87.5,12.5,2.037037037037037,36.63183093070984
anthropic/claude-sonnet-4-high-reasoning,470,2,39.57446808510638,90.49295774647888,9.507042253521126,1.010989010989011,88.66889691352844
openai/o3-high-reasoning,460,2,0.0,99.56521739130434,0.43478260869565216,1.0,4.221811056137085
google/gemini-2.5-pro-preview-high-reasoning,480,2,67.29166666666667,87.89808917197452,12.101910828025478,1.5,76.18116497993469
anthropic/claude-opus-4-high-reasoning,470,2,53.829787234042556,80.18433179723502,19.81566820276498,0.9113924050632912,253.64094996452332
anthropic/claude-opus-4-high-reasoning,480,2,61.25000000000001,79.03225806451613,20.967741935483872,1.0517241379310345,167.62508893013
openai/o3-high-reasoning,420,2,83.0952380952381,81.69014084507043,18.30985915492958,3.4000000000000004,239.09566617012024
anthropic/claude-sonnet-4-high-reasoning,480,2,47.708333333333336,77.29083665338645,22.709163346613543,1.3285714285714287,107.75587487220764
google/gemini-2.5-pro-preview-high-reasoning,490,2,71.83673469387755,88.40579710144928,11.594202898550725,1.6285714285714283,58.744873046875
openai/o3-high-reasoning,470,2,53.61702127659574,83.94495412844036,16.055045871559635,1.7058823529411764,83.75804591178894
anthropic/claude-sonnet-4-high-reasoning,490,2,53.673469387755105,80.1762114537445,19.823788546255507,1.0136986301369861,90.2632291316986
anthropic/claude-opus-4-high-reasoning,490,2,55.91836734693878,76.85185185185185,23.14814814814815,1.0882352941176472,179.53667902946472
google/gemini-2.5-pro-preview-high-reasoning,500,2,70.6,84.35374149659864,15.646258503401361,1.625,76.47940683364868
anthropic/claude-sonnet-4-high-reasoning,500,2,38.2,85.43689320388349,14.563106796116504,1.184782608695652,69.56785202026367
anthropic/claude-opus-4-high-reasoning,500,2,54.800000000000004,76.10619469026548,23.893805309734514,1.0133333333333332,171.72225689888
openai/o3-high-reasoning,10,3,100.0,0.0,0.0,,30.56799793243408
google/gemini-2.5-pro-preview-high-reasoning,10,3,100.0,0.0,0.0,,25.24527931213379
anthropic/claude-opus-4-high-reasoning,10,3,100.0,0.0,0.0,,29.30494213104248
anthropic/claude-sonnet-4-high-reasoning,10,3,100.0,0.0,0.0,,14.532015085220335
openai/o3-high-reasoning,20,3,100.0,0.0,0.0,,96.65065717697144
google/gemini-2.5-pro-preview-high-reasoning,20,3,100.0,0.0,0.0,,28.222357034683228
anthropic/claude-opus-4-high-reasoning,20,3,100.0,0.0,0.0,,39.1502947807312
anthropic/claude-sonnet-4-high-reasoning,20,3,100.0,0.0,0.0,,25.70627212524414
openai/o3-high-reasoning,30,3,100.0,0.0,0.0,,39.50696396827698
google/gemini-2.5-pro-preview-high-reasoning,30,3,100.0,0.0,0.0,,34.15409874916077
anthropic/claude-sonnet-4-high-reasoning,30,3,100.0,0.0,0.0,,23.0998797416687
anthropic/claude-opus-4-high-reasoning,30,3,100.0,0.0,0.0,,42.28480505943298
openai/o3-high-reasoning,450,2,61.33333333333333,87.93103448275862,12.068965517241379,1.5116279069767442,134.94513201713562
openai/o3-high-reasoning,40,3,100.0,0.0,0.0,,37.98639106750488
google/gemini-2.5-pro-preview-high-reasoning,40,3,100.0,0.0,0.0,,35.47577095031738
anthropic/claude-sonnet-4-high-reasoning,40,3,100.0,0.0,0.0,,26.218505859375
anthropic/claude-opus-4-high-reasoning,40,3,60.0,87.5,12.5,2.9999999999999996,31.475566864013672
google/gemini-2.5-pro-preview-high-reasoning,50,3,100.0,0.0,0.0,,72.2024278640747
openai/o3-high-reasoning,50,3,100.0,0.0,0.0,,100.14255809783936
anthropic/claude-sonnet-4-high-reasoning,50,3,100.0,0.0,0.0,,36.11787533760071
anthropic/claude-opus-4-high-reasoning,50,3,100.0,0.0,0.0,,59.16614389419556
google/gemini-2.5-pro-preview-high-reasoning,60,3,98.33333333333333,100.0,0.0,0.0,41.98210310935974
openai/o3-high-reasoning,60,3,100.0,0.0,0.0,,104.3250880241394
openai/o3-high-reasoning,490,2,54.89795918367347,88.23529411764706,11.76470588235294,1.660377358490566,85.24858689308167
anthropic/claude-sonnet-4-high-reasoning,60,3,98.33333333333333,100.0,0.0,0.0,32.93840217590332
google/gemini-2.5-pro-preview-high-reasoning,70,3,100.0,0.0,0.0,,37.9417679309845
anthropic/claude-opus-4-high-reasoning,60,3,100.0,0.0,0.0,,49.82748007774353
openai/o3-high-reasoning,70,3,98.57142857142858,100.0,0.0,0.0,86.88006806373596
anthropic/claude-opus-4-high-reasoning,70,3,100.0,0.0,0.0,,64.44206404685974
anthropic/claude-sonnet-4-high-reasoning,70,3,97.14285714285714,0.0,100.0,,33.190133810043335
anthropic/claude-sonnet-4-high-reasoning,80,3,98.75,100.0,0.0,0.0,28.479902982711792
google/gemini-2.5-pro-preview-high-reasoning,80,3,100.0,0.0,0.0,,62.184256076812744
anthropic/claude-opus-4-high-reasoning,80,3,98.75,100.0,0.0,0.0,76.7359402179718
openai/o3-high-reasoning,90,3,100.0,0.0,0.0,,38.10892295837402
google/gemini-2.5-pro-preview-high-reasoning,90,3,100.0,0.0,0.0,,50.19744396209717
